band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,1292.9467,749.10767,2108.4307,421.84155,123.97443,696.23804,45000.0,0.0074681549659173,0.1,2.5,1.1062918358072212e-14,150.0,349.5574645996094,0.0063984224173442,0.007227355679842146,0.1,2.3,1.8603210623420943e-14,125.0,33750
5,662.6544,382.08975,1248.6178,628.03,108.21224,1663.2395,117000.0,0.0053860610487393,0.1,2.0,1.9660788455800396e-14,300.0,177.0254364013672,0.003969010248311788,0.004905675719536484,0.09,2.4,3.4609547523680604e-17,300.0,74038
8,256.6339,133.79204,650.8456,1363.7307,99.3656,3639.2358,189000.0,0.0053392999873234,0.1,2.9,8.777028962930486e-16,350.0,63.69985580444336,0.003123040397909581,0.005088136258824538,0.09,3.3,1.5328104997416127e-18,325.0,70875
11,121.96157,57.215298,390.19293,2698.3176,93.68093,4889.278,495000.0,0.0038192886142266,0.1,3.1,2.923444918486171e-16,250.0,32.021934509277344,0.0019299803152697053,0.0034754958858495,0.09,3.5,5.081947932169622e-19,225.0,156619
14,48.46801,23.179575,151.67955,2654.2952,86.30504,4711.6294,1134000.0,0.0027243741277807,0.1,3.4,7.397129576071962e-17,200.0,15.13009262084961,0.0012751894232635628,0.002415226562943351,0.09,3.6,1.9612138706495113e-19,150.0,318937
17,28.90038,10.379934,164.69775,12164.642,72.317085,7907.98,2574000.0,0.0020881503390833,0.1,3.5,3.11955328784629e-17,150.0,7.1123176,0.0008464353782179778,0.0020881503390833,0.1,3.5,3.11955328784629e-17,150.0,407214
20,13.782273,5.6929874,61.2636,5707.6304,75.890045,6510.244,5967000.0,0.002690957508028,0.1,3.3,2.2877368840943577e-17,200.0,3.7056145668029785,0.0005559445407404772,0.0024191663120811243,0.09,3.7,3.937504273644711e-20,175.0,314664
23,6.417106,2.075519,40.68718,14689.195,66.17716,8234.636,13887000.0,0.0035508255323585,0.1,2.8,2.367823339155017e-17,200.0,1.400496006011963,0.0003644288842482448,0.0030096771952777823,0.09,3.1,5.193468210397383e-20,175.0,205963
26,4.0182343,0.58495307,41.423286,32939.27,74.59863,9373.831,31968000.0,0.0057471683055792,0.1,1.7,9.138324006111276e-17,200.0,0.3605935573577881,0.0002401951053511448,0.0053010243106584864,0.1,1.7,8.863613430987764e-17,225.0,62437
29,0.41692203,0.07470128,3.3163257,27951.705,85.44221,9154.597,73701000.0,0.0089995390652392,0.1,1.2,4.4718826055198285e-17,300.0,0.042322225868701935,0.00015819341995114793,0.00832407001879798,0.09,1.5,1.0992483991790778e-19,275.0,26989
32,0.013910068,0.0078334445,0.032692194,1185.7649,81.10659,2850.0388,59634000.0,0.0097592945074777,0.1,2.3,2.0157117829577442e-19,500.0,0.0038539981469511986,0.00017586420018087293,0.009585383992121499,0.09,2.7,3.5833484457434744e-22,475.0,20727
