band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,0.0135613644057676,0.0135613644057676,0.0120038751095322,0.0111746922699485,0.0105611339779654,0.0100861453634346,0.0093854489510607,0.0088841684635151,0.0084866682463034,0.0081581760090988,0.007873569406738,0.0071912658035193,0.0046214588256136,0.0047002811829713,0.0033901677336871,0.0066731826669821,0.0057788766750487,0.0024339236883167,0.0030088597129945,0.003766519778773,0.0051101125708602,0.0056372643320624,0.0072039497031155,0.003655707097375312,0.003236575284099886,0.0029644625647824094,0.002622635552162156,0.0022537141477006117,0.010086145363434662,0.001948510125921568,0.0018895350311476378,0.0022233958816869626,0.002226123801710278
3,0.2175205770640384,0.2175205770640384,0.2012214632631992,0.1897703143132324,0.1799421772370478,0.1712962744517356,0.1564176205238586,0.1440596775225959,0.1337917727099452,0.125104228306309,0.1175771856345416,0.0995406620833132,0.0250288767365592,0.0211537093615993,0.0182485141234891,0.0161277981938459,0.0176241518758097,0.020471286359263,0.0196446595817902,0.0158342513731239,0.0152786601102766,0.0162374114002964,0.0173258507559225,0.015696239083415442,0.015911691570078965,0.015609825829093753,0.015209180790919229,0.014744023808843789,0.1440596775225959,0.01479900578373514,0.014446185723541317,0.014233472305055703,0.013836691365306665
5,2.1249220451479136,2.1249220451479136,2.0776692728001627,2.039495289494591,2.0051324468120524,1.9735412455819623,1.916157361805876,1.8647577144653655,1.817757441276676,1.774240520147982,1.733830626567502,1.6262207732601162,0.0117592976168581,0.0124399342690368,0.0116109411429804,0.0108512193472933,0.0103481848798751,0.0117067057909358,0.0129493157257336,0.0135102725408671,0.0124410797903418,0.0130810162766274,0.0138721990133904,0.010605084766500461,0.011209407742128086,0.010966660885130125,0.010665413841332141,0.010348184879875114,2.1249220451479136,0.010030204610596893,0.009931367447262196,0.009633268124514524,0.009053515325443698
6,1.602871210655573,1.602871210655573,1.5707645545649735,1.5431167084436268,1.5179691095787504,1.494550503371943,1.4517524528346608,1.413309783072413,1.3779914934191204,1.345231105493109,1.314498279823871,1.2318500550411926,0.011351818894512,0.0116016694468826,0.0118220545214889,0.0120268902754815,0.0122286459711274,0.0130309827687773,0.0141013163001158,0.0130459793987613,0.0129012515611953,0.0137610956654869,0.0149873237937178,0.011103530279443108,0.011087056963101083,0.011066476160865424,0.011217180028940343,0.011351818894512034,1.5431167084436268,,,,
8,0.1532966409829671,0.1532966409829671,0.1416193607724913,0.1349828614435,0.1298634225529346,0.1256249239415752,0.1187409050670011,0.1131991672503853,0.1085238222703284,0.1044657587460274,0.1008650181046266,0.0920206525080581,0.0038570036746492,0.0061230255809759,0.0056771151111021,0.004305387494939,0.0050948616286179,0.0080553185830799,0.0069243981404392,0.0045724550385923,0.0061349336195407,0.0077228602979009,0.0089333039528734,0.003905447202656509,0.004143758936084346,0.002945608262916455,0.002213285053574432,0.002298617846243356,0.14161936077249132,,,,
9,0.0369587427054405,0.0369587427054405,0.0344448594061074,0.0331977616096096,0.0322434037689436,0.0314494653874503,0.0301485846443414,0.0290781976124728,0.0281536939573674,0.0273342059834138,0.0265934917636961,0.0247044529568692,0.0040517288400041,0.0054727234564887,0.0032191795412622,0.0034995980466628,0.0039225458937276,0.0057527418886165,0.0055225695421365,0.0061551114851734,0.0072664098351208,0.008008235081808,0.0096148332591694,0.004281557063101946,0.0038761529344549586,0.0033234800413433074,0.0031584181450544646,0.0032191795412622737,0.03444485940610748,0.0025265706593630977,0.0027674203588254898,,
11,0.0239655607999226,0.0239655607999226,0.0219948229027324,0.0207934870507065,0.0198310202077948,0.0190107185017364,0.0176444302004892,0.0165212822048325,0.01555989548219,0.0147200035922783,0.0139741035460669,0.0121413277772236,0.0088128006232582,0.0088055888154155,0.0096250186230515,0.0103671202980679,0.011062512105884,0.0124263986996775,0.0137260218354912,0.0150418002248374,0.0127319540943587,0.0116567436482756,0.0113377658375714,0.00762286700550217,0.007624866866471958,0.007235114029696121,0.007262515867457374,0.006102200886125248,0.021994822902732417,0.006939563612724561,,,
12,0.010845479454738,0.010845479454738,0.0097088810790592,0.0090670731186186,0.0085648194259978,0.0081430405791578,0.0074504801281909,0.0068910284488866,0.0064198054680406,0.0060130577321746,0.0056558137874658,0.0047941939057319,0.013560210806724,0.0103311910078999,0.0084022503439192,0.0093012573936127,0.0101416530441699,0.0109141344088397,0.0112350710944941,0.0124455152178949,0.0129761856312569,0.0131709414704234,0.0154841128530431,0.009495998368799219,0.008606571036518795,0.009282629001013853,0.008711033097007197,0.0081104352300706,0.009708881079059237,0.007689484475074542,0.007803270352571834,,
14,0.0006178668955948,0.0006178668955948,0.0005425548221315,0.0005059785601041,0.0004775603055501,0.0004538498977714,0.0004150408621952,0.0003837817976073,0.0003574289272476,0.0003346823092088,0.0003147339928004,0.0002665829469738,0.0195063729458273,0.0125816107471372,0.0125862841155244,0.0144557996070988,0.0149044534329774,0.0099181553251178,0.0097136760472348,0.0120961423155696,0.0105998166764424,0.011585119983854,0.0134223204419597,0.010511125887336152,0.010193162005986411,0.009863605022220879,0.009136253398309258,0.009163281877488223,0.00045384989777146284,0.008829573111271971,0.008760461851026191,0.00881329716578632,0.008490610902204265
16,0.0001559463853199,0.0001559463853199,0.0001192051987467,0.0001030825004572,9.171332941074125e-05,8.292414788202801e-05,6.974848574092717e-05,6.015271721893437e-05,5.273954408262016e-05,4.6795935952021874e-05,4.19251734218273e-05,3.1486512836773735e-05,0.0353413928476694,0.0282226694624258,0.0323334530856188,0.0266479277612371,0.0218027701928192,0.0264341754256567,0.0201330392324807,0.019589989123424,0.0203037895809964,0.0144151933805195,0.010903545308858,0.010454812666250275,0.010136035594672788,0.010039038895919061,0.01076183177190726,0.010903545308858065,2.8931108780565384e-05,0.011697289388147514,0.010431083306705835,0.011699751528880364,0.013041774309390852
