band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,390799019528792.25,321301104855209.6,470562205341252.5,5.981111531435575,3.060705954609356,8.597464738114715,1440.0,0.15348214205873856,0.1,9.9,7.178709772193236e-07,0.0,390799019528792.25,0.03567116747608868
5,861986803825730.0,759763818129348.9,970573614731449.4,20.51336935919681,17.319409177727735,23.942896057246703,14400.0,0.020931029322034278,0.1,6.9,1.1061824198914792e-05,200.0,324317231619331.44,0.011305846896468966
8,182634081170201.7,157427424523587.7,210861554914362.1,30.720030953221475,21.959828601495733,41.22304318465561,27360.0,0.017674195245220847,0.1,8.7,3.84545495858151e-07,300.0,71922259724579.78,0.008204451759313478
11,14133839770939.35,11410423084883.053,18955785893579.93,105.61616884452664,12.57087107591854,283.3764029459391,56160.0,0.004340069467471341,0.2,9.4,16500.155789874505,150.0,9485269804228.3,0.005727856644934677
14,333963696397857.75,308410820885981.7,362067747273171.7,7.901885412069186,5.022119179593329,12.454595100476208,100000.0,0.06774889089286174,0.1,5.2,9.269775516681565e-05,50.0,321085241500707.8,0.004293014618329405
17,439154200765636.5,418458083930207.6,461200941867223.6,1.5990809413242513,1.112938801972999,2.882672140793697,100000.0,0.006790265715169108,0.1,14.0,4.1277611147924106e-08,0.0,439154200765636.44,0.004293014618329405
20,18632354905639.773,17597874107356.14,19973859949241.344,3.611285600509193,1.5798663696699151,15.278751038452922,100000.0,0.0018197781169690327,0.2,7.1,99270.72658996716,25.0,18273028688962.547,0.004293014618329405
23,5684016531926.229,5313016759879.102,6385912458669.982,9.221800429930449,2.312359346900383,81.39275425465279,100000.0,0.002196425956959994,0.2,5.2,97039.21687479592,50.0,5449588005210.788,0.004293014618329405
26,283654146645.09686,267602237792.2136,300879083343.1291,3.2678325060939155,2.205742366749494,6.772956512107171,100000.0,0.002361174956880291,0.2,3.8,15179.024210009251,0.0,283654146645.09686,0.004293014618329405
29,50881085560.33231,47617171303.31512,54408567796.85348,4.675485003666091,3.2902659740543783,9.13045073733296,100000.0,0.003390491062402634,0.2,2.1,16101.201729175309,0.0,50881085560.33231,0.004293014618329405
