band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,390799019528792.25,321301104855209.6,470562205341252.5,5.981111531435575,3.060705954609356,8.597464738114715,1440.0,0.1534821420587385,0.1,9.9,7.178709772193236e-07,0.0,390799019528792.25,0.0356711674760886,0.1534821420587385,0.1,9.9,7.178709772193236e-07,0.0,75,1000000.0,0.573124,0.0,1000000.0,0.540617,0.0,1000000.0,0.518501,0.0,4.371292400000001e-30
5,861986803825730.0,759763818129348.9,970573614731449.4,20.51336935919681,17.319409177727735,23.942896057246703,14400.0,0.0209310293220342,0.1,6.9,1.1061824198914792e-05,200.0,324317231619331.44,0.0113058468964689,0.0209310293220342,0.1,6.9,1.1061824198914792e-05,200.0,4050,1000000.0,0.426403,0.0,1000000.0,0.39031,0.0,1000000.0,0.3667,0.0,6.5283737e-06
8,182634081170201.7,157427424523587.7,210861554914362.1,30.720030953221475,21.959828601495733,41.22304318465561,27360.0,0.0176741952452208,0.1,8.7,3.84545495858151e-07,300.0,78580268850338.05,0.0082044517593134,0.0176358620108252,0.09,8.6,8.050427519556285e-10,250.0,5770,1000000.0,0.36257,0.0,1000000.0,0.317503,0.0,1000000.0,0.293415,0.0,8.019037e-08
11,14133839770939.35,11410423084883.053,18955785893579.93,105.61616884452664,12.57087107591854,283.3764029459391,56160.0,0.0043400694674713,0.2,9.4,16500.155789874505,150.0,9677575658834.03,0.0057278566449346,0.0040425226672846,0.19,9.3,4647.765006917486,125.0,113848,1000000.0,0.223075,0.0,1000000.0,0.178222,0.0,1000000.0,0.153233,0.0,0.31691738
14,333963696397857.75,308410820885981.7,362067747273171.7,7.901885412069186,5.022119179593329,12.454595100476208,100000.0,0.0677488908928617,0.1,5.2,9.269775516681565e-05,50.0,321085241500707.8,0.0042930146183294,0.0677488908928617,0.1,5.2,9.269775516681565e-05,50.0,390,1000000.0,0.455154,0.0,1000000.0,0.418362,0.0,1000000.0,0.394985,0.0,0.0
17,439154200765636.5,418458083930207.6,461200941867223.6,1.5990809413242513,1.112938801972999,2.882672140793697,100000.0,0.0067902657151691,0.1,14.0,4.1277611147924106e-08,0.0,433796998308295.7,0.0042930146183294,0.0044614109130454,0.12,14.0,0.0008783064333834,25.0,94921,1000000.0,0.434872,0.0,1000000.0,0.403994,0.0,1000000.0,0.381501,0.0,0.037228533
20,18632354905639.773,17597874107356.14,19973859949241.344,3.611285600509193,1.5798663696699151,15.278751038452922,100000.0,0.001819778116969,0.2,7.1,99270.72658996716,25.0,18273028688962.547,0.0042930146183294,0.0017605694577674,0.19,7.4,23352.357173463595,25.0,569530,1000000.0,0.271017,0.0,1000000.0,0.224441,0.0,1000000.0,0.200066,0.0,0.91533292
23,5684016531926.229,5313016759879.102,6385912458669.982,9.221800429930449,2.312359346900383,81.39275425465279,100000.0,0.0021964259569599,0.2,5.2,97039.21687479592,50.0,5526451632876.044,0.0042930146183294,0.0019388622396717,0.19,5.3,27184.438752056896,25.0,506250,1000000.0,0.149572,0.0,1000000.0,0.110694,0.0,1000000.0,0.0842806,0.0,0.84571166
26,283654146645.09686,267602237792.2136,300879083343.1291,3.2678325060939155,2.205742366749494,6.772956512107171,100000.0,0.0023611749568802,0.2,3.8,15179.024210009253,0.0,283654146645.09686,0.0042930146183294,0.0023611749568802,0.2,3.8,15179.024210009253,0.0,337500,446256.0,0.0235164,1.79317e-48,392578.0,0.00853085,9.49032e-07,314258.0,0.012225,2.07001e-13,0.63189018
29,50881085560.33231,47617171303.31512,54408567796.85348,4.675485003666091,3.2902659740543783,9.13045073733296,100000.0,0.0033904910624026,0.2,2.1,16101.201729175307,0.0,50881085560.33231,0.0042930146183294,0.0032184164733342,0.21,1.9,53287.34348690492,0.0,180198,173267.0,0.0317024,9.455429999999995e-88,150797.0,0.00538389,0.00604986,123711.0,0.0079358,6.73848e-06,0.2509183
