band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,308869982759933.1,262820036693375.4,365148499785316.94,3.886946148076341,0.5518979876066114,7.451983800802572,720.0,0.0134736056523516,0.2,14.0,97338.2932208246,0.0,308869982759933.1,0.05037584494300355,0.010224019610972968,0.15,14.0,9.630591023397843,0.0,18450
5,315976769793364.8,271141004495080.03,366188448860219.5,31.973883699782547,22.4174325408977,40.97957177024061,7200.0,0.0073019468542895,0.1,9.5,4.3917617438009045e-07,75.0,169561173180753.06,0.01598200647371495,0.0073019468542895,0.1,9.5,4.3917617438009045e-07,75.0,36450
8,61013393524283.98,50553794528173.51,76072417405236.53,65.26138502042957,16.091676448226586,129.5653892750501,13680.0,0.0043291240490123,0.2,13.0,17140.08880133793,75.0,39300952204496.39,0.011599242029078331,0.0043291240490123,0.2,13.0,17140.08880133793,75.0,103882
11,7171637106026.4,6803525052805.838,7571295880019.712,2.2411094540695577,1.2096262092890082,3.922511618881332,28080.0,0.002195146200889,0.2,19.0,557.4677554309839,25.0,6806272440741.414,0.00809866167486047,0.0018019009760712138,0.23,19.0,20872.43137656041,50.0,576373
14,93897550850300.42,79520214211619.1,110196630826696.78,38.53366153215727,27.859038227626893,54.761387225906205,56160.0,0.0132299666301373,0.1,0.7,0.2961151575329477,500.0,46680344164495.91,0.005727856644934677,0.012270047489482294,0.09,1.0,0.0006985930478259328,525.0,11845
17,454223146361649.4,428532795492845.44,481863660146839.3,3.2354120351358286,2.275969968473236,5.578875287751311,450720.0,0.007551819193322,0.1,7.8,5.876369158169676e-06,0.0,454223146361649.4,0.002022546066510303,0.007551819193322,0.1,7.8,5.876369158169676e-06,0.0,31690
20,31012923869657.867,29092494444853.16,33137839625847.13,4.314718505256757,2.563630396597313,8.985391813638577,901440.0,0.0010438907997223,0.1,12.0,1.0832329358127752e-08,25.0,30167756171829.69,0.0014302327594031751,0.0010438907997223,0.1,12.0,1.0832329358127752e-08,25.0,1711327
23,5114825744009.741,4810920456835.669,5465020231524.52,4.064224717878704,2.1483699418183044,11.86058673867112,7211520.0,0.0009226982751382,0.1,14.0,4.6829601616882e-10,25.0,4982220554512.409,0.0005057059408510994,0.0009226982751382,0.1,14.0,4.6829601616882e-10,25.0,2281770
26,676199579056.1073,621617570509.3242,763327945603.5892,13.267751959500288,3.89412285325994,59.82624303339218,3605760.0,0.0011730704968695,0.1,7.6,1.0245935564982345e-08,25.0,643605112162.7756,0.0007151626533607517,0.0011730704968695,0.1,7.6,1.0245935564982345e-08,25.0,1352160
30,55635883909.91644,51105861925.1003,60934571895.75437,9.519527296946473,5.736970232186389,23.43582280614822,7211520.0,0.0025636379268627,0.1,4.3,5.9446358677821675e-08,25.0,53497151214.77239,0.0005057059408510994,0.0025636379268627,0.1,4.3,5.9446358677821675e-08,25.0,285220
